Game,Result,Color,Opening,FirstMove
koznazna_klokanovec_2014.01.01_15:19:40,0,black,King's Knight Gambit,e7e5
mang7_Behonest_2014.01.01_15:19:54,0,white,Zukertort Opening: Black Mustang Defense,g1f3
mang7_Behonest_2014.01.01_15:19:54,1,black,--,b8c6
tibi_paul58_2014.01.01_15:19:49,1/2,white,Sicilian Defense: Accelerated Fianchetto,e2e4
tibi_paul58_2014.01.01_15:19:49,1/2,black,Maroczy Bind,c7c5
Bucanatol_borism_2014.01.01_15:18:31,0,white,Semi-Slav Defense: Normal Variation,d2d4
Bucanatol_borism_2014.01.01_15:18:31,1,black,--,d7d5
TheCheck_yedo_2014.01.01_15:18:18,0,white,Nimzo-Larsen Attack,b2b3
TheCheck_yedo_2014.01.01_15:18:18,1,black,--,e7e6
safran54_Checky_2014.01.01_15:19:18,1,white,Sicilian Defense: Closed Variation,e2e4
safran54_Checky_2014.01.01_15:19:18,0,black,--,c7c5
ASpotySpot_Romoda_2014.01.01_15:20:41,1,white,English Defense #2,d2d4
ASpotySpot_Romoda_2014.01.01_15:20:41,0,black,--,b7b6
cleoplatre_Shamarin69_2014.01.01_15:20:20,0,white,Queen's Pawn Game: Veresov Attack,d2d4
cleoplatre_Shamarin69_2014.01.01_15:20:20,1,black,Alburt Defense,d7d5
homemteca_interlekin_2014.01.01_15:20:59,0,white,French Defense: Normal Variation,e2e4
homemteca_interlekin_2014.01.01_15:20:59,1,black,--,e7e6
idriss963_alice911_2014.01.01_15:19:18,0,white,Vienna Game: Anderssen Defense,e2e4
idriss963_alice911_2014.01.01_15:19:18,1,black,--,e7e5
gameless_awev1_2014.01.01_15:20:20,0,white,Queen's Gambit Declined: Normal Defense,d2d4
gameless_awev1_2014.01.01_15:20:20,1,black,--,d7d5
DronZ81_gennadybeautiful_2014.01.01_15:21:30,0,white,Caro-Kann Defense,e2e4
DronZ81_gennadybeautiful_2014.01.01_15:21:30,1,black,--,c7c6
Turakbai_kittu2_2014.01.01_15:21:22,0,white,Queen's Pawn Game,d2d4
Turakbai_kittu2_2014.01.01_15:21:22,1,black,--,d7d5
msh_amateur25_2014.01.01_15:21:42,0,white,Sicilian Defense: Closed Variation,e2e4
msh_amateur25_2014.01.01_15:21:42,1,black,--,c7c5
GambitRicky_chosenone2000_2014.01.01_15:21:45,1,white,Alekhine Defense: Scandinavian Variation,e2e4
GambitRicky_chosenone2000_2014.01.01_15:21:45,0,black,--,g8f6
tremebundo_ms2000_2014.01.01_15:20:15,1,white,King's Pawn Game: Beyer Gambit,d2d4
tremebundo_ms2000_2014.01.01_15:20:15,0,black,--,d7d5
Jane_Asher_coraliris_2014.01.01_15:20:50,1,white,Queen's Gambit Declined,d2d4
Jane_Asher_coraliris_2014.01.01_15:20:50,0,black,--,d7d5
nonalors_Ribari_2014.01.01_15:21:52,1,white,Queen's Pawn Game: Zukertort Variation,d2d4
nonalors_Ribari_2014.01.01_15:21:52,0,black,--,d7d5
VICKING76_majowy72_2014.01.01_15:22:33,1,white,Philidor Defense #2,e2e4
VICKING76_majowy72_2014.01.01_15:22:33,0,black,--,e7e5
sabonis_Ivan250556_2014.01.01_15:20:38,1,white,Semi-Slav Defense: Accelerated Move Order,d2d4
sabonis_Ivan250556_2014.01.01_15:20:38,0,black,--,d7d5
KOCYVO_evgen464_2014.01.01_15:22:13,1,white,French Defense: Normal Variation,e2e4
KOCYVO_evgen464_2014.01.01_15:22:13,0,black,--,e7e6
Aakarsh01_Fuirio_2014.01.01_15:22:50,1,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
Aakarsh01_Fuirio_2014.01.01_15:22:50,0,black,--,c7c5
arash6613_ramnam_2014.01.01_15:22:52,1,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
arash6613_ramnam_2014.01.01_15:22:52,0,black,--,c7c5
arash6613_ramnam_2014.01.01_15:20:36,0,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
arash6613_ramnam_2014.01.01_15:20:36,1,black,--,c7c5
rojito_coldyn_2014.01.01_15:22:48,1,white,Italian Game: Giuoco Pianissimo,e2e4
rojito_coldyn_2014.01.01_15:22:48,0,black,--,e7e5
meham_Chris1500_2014.01.01_15:22:27,0,white,Vienna Game: Mengarini Variation,e2e4
meham_Chris1500_2014.01.01_15:22:27,1,black,--,e7e5
Gaetandid_msda_2014.01.01_15:22:40,1,white,Queen's Pawn Game: Mason Attack,d2d4
Gaetandid_msda_2014.01.01_15:22:40,0,black,--,d7d5
Behonest_mang7_2014.01.01_15:21:50,0,white,King's Indian Defense: Smyslov Variation,d2d4
Behonest_mang7_2014.01.01_15:21:50,1,black,--,d7d6
piramidus_janoi_2014.01.01_15:23:29,1,white,Philidor Defense #2,e2e4
piramidus_janoi_2014.01.01_15:23:29,0,black,--,e7e5
Checky_safran54_2014.01.01_15:23:36,0,white,Queen's Pawn Game,d2d4
Checky_safran54_2014.01.01_15:23:36,1,black,--,d7d5
littlepawn77_labo528_2014.01.01_15:23:19,0,white,London System,d2d4
littlepawn77_labo528_2014.01.01_15:23:19,1,black,--,g8f6
valentin78600_vvg1953_2014.01.01_15:23:41,1,white,Italian Game: Classical Variation,e2e4
valentin78600_vvg1953_2014.01.01_15:23:41,0,black,Greco Gambit,e7e5
amirrafie569_ATHEISTbudhaZEN-_2014.01.01_15:19:36,1,white,Horwitz Defense,d2d4
amirrafie569_ATHEISTbudhaZEN-_2014.01.01_15:19:36,0,black,--,e7e6
Alexandr3415_ckif8_2014.01.01_15:23:56,1,white,Philidor Defense #2,e2e4
Alexandr3415_ckif8_2014.01.01_15:23:56,0,black,--,e7e5
Vitovt_ArchisT_2014.01.01_15:23:26,1,white,Bishop's Opening: Calabrese Countergambit,e2e4
Vitovt_ArchisT_2014.01.01_15:23:26,0,black,--,e7e5
cesarpr78_njk_2014.01.01_15:23:51,1,white,Queen's Gambit Refused: Marshall Defense,d2d4
cesarpr78_njk_2014.01.01_15:23:51,0,black,--,d7d5
defoncetous_zikatrala_2014.01.01_15:24:12,1,white,Queen's Gambit Declined,d2d4
defoncetous_zikatrala_2014.01.01_15:24:12,0,black,--,e7e6
cnfhsq_ANDREABELENY_2014.01.01_15:25:16,1,white,Nimzowitsch Defense: Kennedy Variation,e2e4
cnfhsq_ANDREABELENY_2014.01.01_15:25:16,0,black,Linksspringer Variation,b8c6
peterlijnse_A12_2014.01.01_15:23:36,1,white,English Defense #2,d2d4
peterlijnse_A12_2014.01.01_15:23:36,0,black,--,b7b6
HighP_marciobraga_2014.01.01_15:25:24,0,white,Philidor Defense: Exchange Variation #2,e2e4
HighP_marciobraga_2014.01.01_15:25:24,1,black,--,e7e5
MiroslavK_eisenheim_l_2014.01.01_15:23:12,0,white,Torre Attack #2,d2d4
MiroslavK_eisenheim_l_2014.01.01_15:23:12,1,black,--,g8f6
ivan_lo_yedo_2014.01.01_15:25:07,1,white,English Defense #2,d2d4
ivan_lo_yedo_2014.01.01_15:25:07,0,black,--,b7b6
ramnam_coraliris_2014.01.01_15:25:18,1,white,Italian Game: Anti-Fried Liver Defense,e2e4
ramnam_coraliris_2014.01.01_15:25:18,0,black,--,e7e5
pouria_jap-2_2014.01.01_15:25:04,0,white,King's Knight Opening: Konstantinopolsky,g1f3
pouria_jap-2_2014.01.01_15:25:04,1,black,--,e7e5
Colonel_m_albert137_2014.01.01_15:24:35,1,white,Ruy Lopez: Steinitz Defense,e2e4
Colonel_m_albert137_2014.01.01_15:24:35,0,black,--,e7e5
saeid-slmpr_SlavMen_2014.01.01_15:26:13,0,white,French Defense: Queen's Knight,e2e4
saeid-slmpr_SlavMen_2014.01.01_15:26:13,1,black,--,e7e6
DUYGU_derli_2014.01.01_15:26:01,0,white,Bishop's Opening: Berlin Defense,e2e4
DUYGU_derli_2014.01.01_15:26:01,1,black,--,e7e5
abarmard765_inzeitnot_2014.01.01_15:25:26,0,white,French Defense: Exchange Variation,e2e4
abarmard765_inzeitnot_2014.01.01_15:25:26,1,black,--,e7e6
labo528_littlepawn77_2014.01.01_15:25:28,0,white,King's Indian Attack,g1f3
labo528_littlepawn77_2014.01.01_15:25:28,1,black,--,d7d5
chessmam_bmv_2014.01.01_15:26:31,0,white,King's Pawn Game: Napoleon Attack,e2e4
chessmam_bmv_2014.01.01_15:26:31,1,black,--,e7e5
PierreDaChello_derag_2014.01.01_15:25:34,0,white,Van't Kruijs Opening,e2e3
PierreDaChello_derag_2014.01.01_15:25:34,1,black,--,e7e6
FritzF_AlgeriaCZL_2014.01.01_15:25:29,1,white,Vienna Game: Falkbeer Variation,e2e4
FritzF_AlgeriaCZL_2014.01.01_15:25:29,0,black,--,e7e5
martinssprogis_Tirou_2014.01.01_15:26:28,1,white,Queen's Pawn Game: Mason Attack,d2d4
martinssprogis_Tirou_2014.01.01_15:26:28,0,black,--,d7d5
galina-malina_mascarpone_2014.01.01_15:26:22,1,white,Sicilian Defense: Bowdler Attack,e2e4
galina-malina_mascarpone_2014.01.01_15:26:22,0,black,--,c7c5
A12_awev1_2014.01.01_15:26:37,0,white,Slav Defense: Modern Line,d2d4
A12_awev1_2014.01.01_15:26:37,1,black,--,c7c6
evgen464_liska66_2014.01.01_15:26:13,0,white,Russian Game: Urusov Gambit,e2e4
evgen464_liska66_2014.01.01_15:26:13,1,black,--,e7e5
sylva_357h_2014.01.01_15:26:40,1,white,Ruy Lopez,e2e4
sylva_357h_2014.01.01_15:26:40,0,black,--,e7e5
bauk_vladimir1951_2014.01.01_15:26:54,1,white,Philidor Defense #4,e2e4
bauk_vladimir1951_2014.01.01_15:26:54,0,black,--,e7e5
olenchuk_Petitlouis46664_2014.01.01_15:26:43,1,white,Pirc Defense #4,e2e4
olenchuk_Petitlouis46664_2014.01.01_15:26:43,0,black,--,d7d6
borism_Bucanatol_2014.01.01_15:26:15,0,white,Sicilian Defense: Lasker-Pelikan Variation,e2e4
borism_Bucanatol_2014.01.01_15:26:15,1,black,Retreat Variation,c7c5
HighP_gennadybeautiful_2014.01.01_15:26:55,1,white,Caro-Kann Defense: Advance Variation,e2e4
HighP_gennadybeautiful_2014.01.01_15:26:55,0,black,Short Variation,c7c6
gameless_seb95_2014.01.01_15:27:19,0,white,Horwitz Defense,d2d4
gameless_seb95_2014.01.01_15:27:19,1,black,--,e7e6
Tourblanche_job_2014.01.01_15:27:19,0,white,Sicilian Defense: Marshall Counterattack,e2e4
Tourblanche_job_2014.01.01_15:27:19,1,black,--,c7c5
ramnam_uji_2014.01.01_15:27:24,1,white,Owen Defense: Smith Gambit,e2e4
ramnam_uji_2014.01.01_15:27:24,0,black,--,b7b6
ametist_1TIGRDOBR_2014.01.01_15:27:13,1,white,Modern Defense,d2d4
ametist_1TIGRDOBR_2014.01.01_15:27:13,0,black,--,g7g6
nady8813_ohohnoo_2014.01.01_15:27:13,1,white,Vienna Game,e2e4
nady8813_ohohnoo_2014.01.01_15:27:13,0,black,--,e7e5
littlepawn77_labo528_2014.01.01_15:27:31,1,white,London System,d2d4
littlepawn77_labo528_2014.01.01_15:27:31,0,black,--,g8f6
parsa316_Roger_DAltavilla_2014.01.01_15:27:39,1,white,French Defense: Steinitz Attack,e2e4
parsa316_Roger_DAltavilla_2014.01.01_15:27:39,0,black,--,e7e6
pepino71_karlik_2014.01.01_15:27:13,0,white,Sicilian Defense,e2e4
pepino71_karlik_2014.01.01_15:27:13,1,black,--,c7c5
mang7_Behonest_2014.01.01_15:27:56,0,white,Zukertort Opening: Old Indian Attack,g1f3
mang7_Behonest_2014.01.01_15:27:56,1,black,--,d7d5
DronZ81_Ytayi_2014.01.01_15:28:22,1,white,French Defense: Knight Variation,e2e4
DronZ81_Ytayi_2014.01.01_15:28:22,0,black,--,e7e6
sweex_Venoks_2014.01.01_15:27:40,0,white,Ruy Lopez: Cozio Defense,e2e4
sweex_Venoks_2014.01.01_15:27:40,1,black,--,e7e5
toritoloco_G1Stas_2014.01.01_15:28:07,1,white,Four Knights Game: Spanish Variation,g1f3
toritoloco_G1Stas_2014.01.01_15:28:07,0,black,Classical Variation,b8c6
fa2_bolovan_2014.01.01_15:28:41,0,white,Philidor Defense #3,e2e4
fa2_bolovan_2014.01.01_15:28:41,1,black,--,e7e5
Lion2222_Nikk53_2014.01.01_15:28:47,1,white,Philidor Defense: Alapin-Blackburne Gambit,e2e4
Lion2222_Nikk53_2014.01.01_15:28:47,0,black,--,d7d6
Subbee_Andreas00_2014.01.01_15:28:28,1,white,French Defense: Normal Variation,e2e4
Subbee_Andreas00_2014.01.01_15:28:28,0,black,--,e7e6
sforca_rima_2014.01.01_15:28:52,0,white,French Defense: King's Indian Attack,e2e4
sforca_rima_2014.01.01_15:28:52,1,black,--,e7e6
rasa_20_VALENTIN65_2014.01.01_15:29:01,0,white,Sicilian Defense,e2e4
rasa_20_VALENTIN65_2014.01.01_15:29:01,1,black,--,c7c5
ATHEISTbudhaZEN--_sd39_2014.01.01_15:29:06,1,white,English Opening: Agincourt Defense,c2c4
ATHEISTbudhaZEN--_sd39_2014.01.01_15:29:06,0,black,--,e7e6
chessmam_duda12_2014.01.01_15:29:39,1,white,French Defense #2,e2e4
chessmam_duda12_2014.01.01_15:29:39,0,black,--,e7e6
PolarBear_safran54_2014.01.01_15:28:46,0,white,Queen's Gambit Declined: Cambridge Springs Variation,d2d4
PolarBear_safran54_2014.01.01_15:28:46,1,black,--,d7d5
vezir25_convexhull_2014.01.01_15:29:26,1,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
vezir25_convexhull_2014.01.01_15:29:26,0,black,--,c7c5
Mihailinius_Checky_2014.01.01_15:29:28,1/2,white,Sicilian Defense,e2e4
Mihailinius_Checky_2014.01.01_15:29:28,1/2,black,--,c7c5
eduard76_juris_2014.01.01_15:28:47,0,white,Robatsch (Modern) Defense,e2e4
eduard76_juris_2014.01.01_15:28:47,1,black,--,g7g6
rades_theones_2014.01.01_15:29:38,1,white,Scandinavian Defense: Mieses-Kotroc Variation,e2e4
rades_theones_2014.01.01_15:29:38,0,black,--,d7d5
nuam_Bordok_2014.01.01_15:29:40,0,white,English Opening: King's English Variation,c2c4
nuam_Bordok_2014.01.01_15:29:40,1,black,--,e7e5
Tibet_jakub200308_2014.01.01_15:29:42,1/2,white,Queen's Gambit Declined: Vienna Variation,d2d4
Tibet_jakub200308_2014.01.01_15:29:42,1/2,black,--,g8f6
trukma_Doco_2014.01.01_15:28:57,1,white,Italian Game,e2e4
trukma_Doco_2014.01.01_15:28:57,0,black,--,e7e5
alimahmoodi_bernes_2014.01.01_15:29:34,1,white,Queen's Pawn,d2d4
alimahmoodi_bernes_2014.01.01_15:29:34,0,black,--,c7c6
derag_matcarbur_2014.01.01_15:29:59,0,white,Sicilian Defense: O'Kelly Variation,e2e4
derag_matcarbur_2014.01.01_15:29:59,1,black,Venice System,c7c5
janoi_piramidus_2014.01.01_15:30:08,0,white,Horwitz Defense,d2d4
janoi_piramidus_2014.01.01_15:30:08,1,black,--,e7e6
vladimir108_Yahourt_2014.01.01_15:28:43,0,white,Center Game: Normal Variation,e2e4
vladimir108_Yahourt_2014.01.01_15:28:43,1,black,--,e7e5
tomtom123_Alexandr_B_2014.01.01_15:30:17,0,white,French Defense: Advance Variation #4,e2e4
tomtom123_Alexandr_B_2014.01.01_15:30:17,1,black,--,e7e6
kureg123_IVANIV_2014.01.01_15:30:31,1,white,Scandinavian Defense,e2e4
kureg123_IVANIV_2014.01.01_15:30:31,0,black,--,d7d5
PolarBear_marsik_2014.01.01_15:31:05,0,white,Queen's Gambit Declined: Exchange Variation,d2d4
PolarBear_marsik_2014.01.01_15:31:05,1,black,Positional Variation #2,d7d5
neznakomka_ghashang_2014.01.01_15:30:45,0,white,Queen's Gambit Declined: Normal Defense,d2d4
neznakomka_ghashang_2014.01.01_15:30:45,1,black,--,d7d5
msda_Kalichi_2014.01.01_15:31:06,0,white,Tarrasch Defense,d2d4
msda_Kalichi_2014.01.01_15:31:06,1,black,--,d7d5
culun_kokomal_2014.01.01_15:30:51,0,white,English Opening: King's English Variation,c2c4
culun_kokomal_2014.01.01_15:30:51,1,black,--,e7e5
joyeuxgars_amateur25_2014.01.01_15:30:39,0,white,Queen's Gambit Declined,d2d4
joyeuxgars_amateur25_2014.01.01_15:30:39,1,black,--,d7d5
GambitRicky_safran54_2014.01.01_15:31:51,0,white,Ruy Lopez: Open Variations,e2e4
GambitRicky_safran54_2014.01.01_15:31:51,1,black,Bernstein Variation,e7e5
j0hncap0ne_cnfhsq_2014.01.01_15:31:20,0,white,English Opening: Anglo-Indian Defense,c2c4
j0hncap0ne_cnfhsq_2014.01.01_15:31:20,1,black,--,g8f6
arzjo-mie_zuzi_2014.01.01_15:31:44,1,white,English Defense #2,d2d4
arzjo-mie_zuzi_2014.01.01_15:31:44,0,black,--,b7b6
GoodLuckMyFriend_Kyklades_2014.01.01_15:30:56,0,white,King's Pawn Game: Leonardis Variation,e2e4
GoodLuckMyFriend_Kyklades_2014.01.01_15:30:56,1,black,--,e7e5
bestupid_e-nocent_2014.01.01_15:32:45,0,white,King's Pawn Game: McConnell Defense,e2e4
bestupid_e-nocent_2014.01.01_15:32:45,1,black,--,e7e5
AlwaysWinner_marciobraga_2014.01.01_15:32:04,1,white,Philidor Defense: Exchange Variation #2,e2e4
AlwaysWinner_marciobraga_2014.01.01_15:32:04,0,black,--,e7e5
Mundo_zikatrala_2014.01.01_15:33:07,1,white,Van't Kruijs Opening,e2e3
Mundo_zikatrala_2014.01.01_15:33:07,0,black,--,e7e6
fafalepotedericou_arash6613_2014.01.01_15:32:16,0,white,Queen's Gambit Refused: Chigorin Defense,d2d4
fafalepotedericou_arash6613_2014.01.01_15:32:16,1,black,Main Line,d7d5
dragonneau_cetnik_2014.01.01_15:32:13,1,white,English Opening: Anglo-Dutch Defense,c2c4
dragonneau_cetnik_2014.01.01_15:32:13,0,black,--,f7f5
sergey36_valik123_2014.01.01_15:32:50,0,white,Bishop's Opening: Boi Variation,e2e4
sergey36_valik123_2014.01.01_15:32:50,1,black,--,e7e5
wanglee_ramnam_2014.01.01_15:33:14,0,white,Sicilian Defense: Alapin Variation,e2e4
wanglee_ramnam_2014.01.01_15:33:14,1,black,Smith-Morra Declined,c7c5
alexander-zoghi_Geol13_2014.01.01_15:32:28,0,white,English Opening: Symmetrical Variation,c2c4
alexander-zoghi_Geol13_2014.01.01_15:32:28,1,black,--,c7c5
saxwellrs_kybes_2014.01.01_15:33:39,1,white,Italian Game,e2e4
saxwellrs_kybes_2014.01.01_15:33:39,0,black,--,e7e5
haggismchaggis_amayak_2014.01.01_15:32:47,0,white,Alekhine Defense: Normal Variation,e2e4
haggismchaggis_amayak_2014.01.01_15:32:47,1,black,--,g8f6
mol500_ivans21_2014.01.01_15:33:15,1,white,Bishop's Opening,e2e4
mol500_ivans21_2014.01.01_15:33:15,0,black,--,e7e5
Galal_didusb_2014.01.01_15:31:57,1,white,Bishop's Opening: Ponziani Gambit,e2e4
Galal_didusb_2014.01.01_15:31:57,0,black,--,e7e5
derag_peterlijnse_2014.01.01_15:33:16,0,white,Queen's Gambit Declined: Exchange Variation,d2d4
derag_peterlijnse_2014.01.01_15:33:16,1,black,Positional Variation #2,g8f6
tuetkc12_mundistrul_2014.01.01_15:32:58,1,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
tuetkc12_mundistrul_2014.01.01_15:32:58,0,black,--,c7c5
Heylee_voljan19_2014.01.01_15:34:04,0,white,French Defense: Normal Variation,e2e4
Heylee_voljan19_2014.01.01_15:34:04,1,black,--,e7e6
A12_matcarbur_2014.01.01_15:33:58,1,white,Queen's Pawn Game,d2d4
A12_matcarbur_2014.01.01_15:33:58,0,black,--,d7d5
cordobesista_however_2014.01.01_15:33:36,1,white,Rat Defense: Small Center Defense,d2d4
cordobesista_however_2014.01.01_15:33:36,0,black,--,d7d6
Kalichi_msda_2014.01.01_15:34:05,1,white,Caro-Kann Defense,e2e4
Kalichi_msda_2014.01.01_15:34:05,0,black,--,c7c6
karliss_kurzeme_2014.01.01_15:34:09,1/2,white,English Opening: Caro-Kann Defensive System,c2c4
karliss_kurzeme_2014.01.01_15:34:09,1/2,black,--,c7c6
zikatrala_Mundo_2014.01.01_15:34:10,0,white,Modern Defense,e2e4
zikatrala_Mundo_2014.01.01_15:34:10,1,black,--,g7g6
Joueurfel_ohohnoo_2014.01.01_15:34:46,1,white,Nimzowitsch Defense,e2e4
Joueurfel_ohohnoo_2014.01.01_15:34:46,0,black,Declined Variation,b8c6
sergey36_davidffd_2014.01.01_15:35:04,1,white,Scandinavian Defense,e2e4
sergey36_davidffd_2014.01.01_15:35:04,0,black,--,d7d5
kokomal_Any25_2014.01.01_15:34:29,1,white,King's Pawn Game: Leonardis Variation,e2e4
kokomal_Any25_2014.01.01_15:34:29,0,black,--,e7e5
christiancosta_traktorista_2014.01.01_15:34:13,1,white,King's Pawn Game: McConnell Defense,e2e4
christiancosta_traktorista_2014.01.01_15:34:13,0,black,--,e7e5
karlik_Alexandr3415_2014.01.01_15:35:09,1,white,Queen's Gambit Accepted: Rosenthal Variation,d2d4
karlik_Alexandr3415_2014.01.01_15:35:09,0,black,--,d7d5
Skakalkina_amin49_2014.01.01_15:35:07,1,white,French Defense: Two Knights Variation,e2e4
Skakalkina_amin49_2014.01.01_15:35:07,0,black,--,e7e6
Salamandra_javad2014_2014.01.01_15:33:53,0,white,Italian Game: Classical Variation #2,e2e4
Salamandra_javad2014_2014.01.01_15:33:53,1,black,--,e7e5
rojito_SU_KIZ_2014.01.01_15:35:25,1,white,Russian Game: Urusov Gambit,e2e4
rojito_SU_KIZ_2014.01.01_15:35:25,0,black,--,e7e5
branislav43_Nikvol_2014.01.01_15:35:27,0,white,Caro-Kann Defense: Classical Variation,e2e4
branislav43_Nikvol_2014.01.01_15:35:27,1,black,Main Line,c7c6
mtluser_hunc_2014.01.01_15:35:43,1,white,Queen's Gambit Refused: Albin Countergambit,d2d4
mtluser_hunc_2014.01.01_15:35:43,0,black,--,d7d5
klokanovec_ljuchio1_2014.01.01_15:35:28,1,white,Sicilian Defense: McDonnell Attack,e2e4
klokanovec_ljuchio1_2014.01.01_15:35:28,0,black,--,c7c5
rashit_valik123_2014.01.01_15:35:57,1,white,King's Pawn Game: Wayward Queen Attack,e2e4
rashit_valik123_2014.01.01_15:35:57,0,black,--,e7e5
homemteca_Hax--Hax_2014.01.01_15:35:34,1,white,French Defense: Advance Variation #2,e2e4
homemteca_Hax--Hax_2014.01.01_15:35:34,0,black,--,e7e6
juanguerrero_alimahmoodi_2014.01.01_15:35:39,1,white,Queen's Gambit Refused: Marshall Defense,d2d4
juanguerrero_alimahmoodi_2014.01.01_15:35:39,0,black,--,d7d5
however_cordobesista_2014.01.01_15:35:48,1,white,Caro-Kann Defense,e2e4
however_cordobesista_2014.01.01_15:35:48,0,black,--,c7c6
ramnam_wanglee_2014.01.01_15:35:16,1,white,Sicilian Defense: Open #3,e2e4
ramnam_wanglee_2014.01.01_15:35:16,0,black,--,c7c5
antoy_zaza71_2014.01.01_15:35:48,1,white,Queen's Pawn Game: Anti-Torre,d2d4
antoy_zaza71_2014.01.01_15:35:48,0,black,--,d7d5
yo-yoker3_karlovac_2014.01.01_15:35:55,0,white,Pirc Defense #4,e2e4
yo-yoker3_karlovac_2014.01.01_15:35:55,1,black,--,d7d6
SignNWonder_Fonzy_2014.01.01_15:35:46,0,white,English Opening: Anglo-Indian Defense,g1f3
SignNWonder_Fonzy_2014.01.01_15:35:46,1,black,King's Knight Variation,g8f6
maverick57_Roger_DAltavilla_2014.01.01_15:36:41,0,white,Van't Kruijs Opening,e2e3
maverick57_Roger_DAltavilla_2014.01.01_15:36:41,1,black,--,e7e5
hunc_mtluser_2014.01.01_15:36:24,1,white,Scandinavian Defense: Modern Variation #2,e2e4
hunc_mtluser_2014.01.01_15:36:24,0,black,--,d7d5
Vax_SacSacMate_2014.01.01_15:36:32,1,white,French Defense: Exchange Variation,e2e4
Vax_SacSacMate_2014.01.01_15:36:32,0,black,--,e7e6
sebastian1212_armandabaghchi_2014.01.01_15:36:41,1,white,Owen Defense,e2e4
sebastian1212_armandabaghchi_2014.01.01_15:36:41,0,black,--,b7b6
miro81_wasdf_2014.01.01_15:36:38,0,white,Caro-Kann Defense,e2e4
miro81_wasdf_2014.01.01_15:36:38,1,black,--,c7c6
alexander-zoghi_rafaderacing_2014.01.01_15:35:51,0,white,Nimzo-Indian Defense #2,c2c4
alexander-zoghi_rafaderacing_2014.01.01_15:35:51,1,black,--,g8f6
Behonest_mang7_2014.01.01_15:36:44,1,white,King's Indian Defense: Smyslov Variation,d2d4
Behonest_mang7_2014.01.01_15:36:44,0,black,--,d7d6
zar_witkaccyy_2014.01.01_15:37:32,1,white,Alekhine Defense: Brooklyn Variation,e2e4
zar_witkaccyy_2014.01.01_15:37:32,0,black,--,g8f6
avhat_jakub200308_2014.01.01_15:37:23,1,white,Indian Game,d2d4
avhat_jakub200308_2014.01.01_15:37:23,0,black,--,g8f6
vasilj_maryam_417_2014.01.01_15:36:48,0,white,Sicilian Defense: McDonnell Attack,e2e4
vasilj_maryam_417_2014.01.01_15:36:48,1,black,--,c7c5
nady8813_Bozzeen_2014.01.01_15:36:47,1,white,Vienna Game: Vienna Gambit,e2e4
nady8813_Bozzeen_2014.01.01_15:36:47,0,black,--,e7e5
dragonneau_marjan_2014.01.01_15:37:40,1,white,English Opening: King's English Variation,c2c4
dragonneau_marjan_2014.01.01_15:37:40,0,black,--,d7d6
pouria_jap-2_2014.01.01_15:38:01,0,white,Zukertort Opening: Ross Gambit,g1f3
pouria_jap-2_2014.01.01_15:38:01,1,black,--,e7e5
coralines_Mundo_2014.01.01_15:38:23,1,white,Rat Defense: English Rat,d2d4
coralines_Mundo_2014.01.01_15:38:23,0,black,--,d7d6
arash6613_fafalepotedericou_2014.01.01_15:37:00,0,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
arash6613_fafalepotedericou_2014.01.01_15:37:00,1,black,--,c7c5
savin_owrd_2014.01.01_15:39:10,0,white,King's Gambit Accepted,e2e4
savin_owrd_2014.01.01_15:39:10,1,black,MacLeod Defense,e7e5
tanmer_musdndz_2014.01.01_15:36:07,1,white,Horwitz Defense,d2d4
tanmer_musdndz_2014.01.01_15:36:07,0,black,--,e7e6
Bucanatol_borism_2014.01.01_15:38:33,0,white,Queen's Gambit Declined,d2d4
Bucanatol_borism_2014.01.01_15:38:33,1,black,--,d7d5
abchess_slslslsls_2014.01.01_15:38:46,0,white,King's Pawn Game: Leonardis Variation,e2e4
